accessions|canonical_accession|id|is_canonical|is_isoform|isoform_name|protein_name|source|source_url
|Q8N668|Q8N668-1||True|1|COMD1|UniProt|https://www.uniprot.org/
|Q8N668|Q8N668-2||True|2|COMD1|UniProt|https://www.uniprot.org/
"[""Q561V4"", ""Q9H3L5"", ""Q9Y5V1""]"||Q86X83|True|||COMD2|UniProt|https://www.uniprot.org/
|Q86X83|Q86X83-1||True|1|COMD2|UniProt|https://www.uniprot.org/
|Q86X83|Q86X83-2||True|2|COMD2|UniProt|https://www.uniprot.org/
"[""D3DRU7"", ""Q5T8Y9""]"||Q9UBI1|True|||COMD3|UniProt|https://www.uniprot.org/
"[""B2RBN4"", ""H3BUL2"", ""Q7L637"", ""Q9NX43""]"||Q9H0A8|True|||COMD4|UniProt|https://www.uniprot.org/
|Q9H0A8|Q9H0A8-1||True|1|COMD4|UniProt|https://www.uniprot.org/
|Q9H0A8|Q9H0A8-2||True|2|COMD4|UniProt|https://www.uniprot.org/
|Q9H0A8|Q9H0A8-3||True|3|COMD4|UniProt|https://www.uniprot.org/
"[""D3DWN7"", ""Q9NVN6"", ""Q9UHX5""]"||Q9GZQ3|True|||COMD5|UniProt|https://www.uniprot.org/
"[""A6NF28"", ""B7ZLN0"", ""Q5TBK4""]"||Q7Z4G1|True|||COMD6|UniProt|https://www.uniprot.org/
|Q7Z4G1|Q7Z4G1-1||True|1|COMD6|UniProt|https://www.uniprot.org/
|Q7Z4G1|Q7Z4G1-2||True|2|COMD6|UniProt|https://www.uniprot.org/
"[""A2BHJ2"", ""B3KTZ2"", ""Q5JYB0"", ""Q96SI7"", ""Q9BW53""]"||Q86VX2|True|||COMD7|UniProt|https://www.uniprot.org/
|Q86VX2|Q86VX2-1||True|1|COMD7|UniProt|https://www.uniprot.org/
|Q86VX2|Q86VX2-2||True|2|COMD7|UniProt|https://www.uniprot.org/
"[""Q8WUR4"", ""Q9HC15""]"||Q9NX08|True|||COMD8|UniProt|https://www.uniprot.org/
"[""E9PAN2"", ""Q96FI2"", ""Q9H0R0""]"||Q9P000|True|||COMD9|UniProt|https://www.uniprot.org/
|Q9P000|Q9P000-1||True|1|COMD9|UniProt|https://www.uniprot.org/
|Q9P000|Q9P000-2||True|2|COMD9|UniProt|https://www.uniprot.org/
"[""D3DT07"", ""Q9P077""]"||Q9Y6G5|True|||COMDA|UniProt|https://www.uniprot.org/
"[""B4DKJ3"", ""O14592"", ""Q16388"", ""Q16389"", ""Q2NL86"", ""Q8N4T2""]"||P49747|True|||COMP|UniProt|https://www.uniprot.org/
|P49747|P49747-1||True|1|COMP|UniProt|https://www.uniprot.org/
|P49747|P49747-2||True|2|COMP|UniProt|https://www.uniprot.org/
"[""A8MPV9"", ""Q6IB07"", ""Q6ICE6"", ""Q9BWC7""]"||P21964|True|||COMT|UniProt|https://www.uniprot.org/
|P21964|P21964-1||True|Membrane-bound|COMT|UniProt|https://www.uniprot.org/
|P21964|P21964-2||True|Soluble|COMT|UniProt|https://www.uniprot.org/
"[""Q8IVR4"", ""Q9NT93""]"||Q86Y22|True|||CONA1|UniProt|https://www.uniprot.org/
|Q86Y22|Q86Y22-1||True|1|CONA1|UniProt|https://www.uniprot.org/
|Q86Y22|Q86Y22-2||True|2|CONA1|UniProt|https://www.uniprot.org/
"[""C9J1X6"", ""Q14BD7"", ""Q59EX5"", ""Q5VY50"", ""Q7Z5L5""]"||Q17RW2|True|||COOA1|UniProt|https://www.uniprot.org/
|Q17RW2|Q17RW2-1||True|1|COOA1|UniProt|https://www.uniprot.org/
|Q17RW2|Q17RW2-2||True|2|COOA1|UniProt|https://www.uniprot.org/
"[""E9PKI0"", ""Q504W6"", ""Q6H103"", ""Q9H6L7"", ""X5D9B4""]"||Q8NHY2|True|||COP1|UniProt|https://www.uniprot.org/
|Q8NHY2|Q8NHY2-1||True|1|COP1|UniProt|https://www.uniprot.org/
|Q8NHY2|Q8NHY2-2||True|2|COP1|UniProt|https://www.uniprot.org/
|Q8NHY2|Q8NHY2-3||True|3|COP1|UniProt|https://www.uniprot.org/
|Q8NHY2|Q8NHY2-4||True|4|COP1|UniProt|https://www.uniprot.org/
|Q8NHY2|Q8NHY2-5||True|5|COP1|UniProt|https://www.uniprot.org/
"[""A8MPZ6"", ""Q9BXR9""]"||Q9BXS0|True|||COPA1|UniProt|https://www.uniprot.org/
|Q9BXS0|Q9BXS0-1||True|1 {ECO:0000269PubMed:11927537}|COPA1|UniProt|https://www.uniprot.org/
|Q9BXS0|Q9BXS0-2||True|2 {ECO:0000269PubMed:11927537}|COPA1|UniProt|https://www.uniprot.org/
|Q9BXS0|Q9BXS0-3||True|3 {ECO:0000269PubMed:14656069}|COPA1|UniProt|https://www.uniprot.org/
"[""Q5T201"", ""Q8IXZ9""]"||P53621|True|||COPA|UniProt|https://www.uniprot.org/
|P53621|P53621-1||True|1|COPA|UniProt|https://www.uniprot.org/
|P53621|P53621-2||True|2|COPA|UniProt|https://www.uniprot.org/
"[""B4DZI8""]"||P35606|True|||COPB2|UniProt|https://www.uniprot.org/
|P35606|P35606-1||True|1|COPB2|UniProt|https://www.uniprot.org/
|P35606|P35606-2||True|2|COPB2|UniProt|https://www.uniprot.org/
"[""D3DQX0"", ""Q6GTT7"", ""Q9NTK2"", ""Q9UNW7""]"||P53618|True|||COPB|UniProt|https://www.uniprot.org/
"[""B4E1X2"", ""E9PEU4"", ""Q52M80""]"||P48444|True|||COPD|UniProt|https://www.uniprot.org/
|P48444|P48444-1||True|1|COPD|UniProt|https://www.uniprot.org/
|P48444|P48444-2||True|2|COPD|UniProt|https://www.uniprot.org/
"[""A6NE29"", ""A6NKA3"", ""O76097"", ""Q6IBB8"", ""Q9UGP6""]"||O14579|True|||COPE|UniProt|https://www.uniprot.org/
|O14579|O14579-1||True|1|COPE|UniProt|https://www.uniprot.org/
|O14579|O14579-2||True|2|COPE|UniProt|https://www.uniprot.org/
|O14579|O14579-3||True|3|COPE|UniProt|https://www.uniprot.org/
"[""A8K6M8"", ""B3KMF6"", ""Q54AC4""]"||Q9Y678|True|||COPG1|UniProt|https://www.uniprot.org/
"[""A6NH74"", ""Q2NLA0"", ""Q54AC3"", ""Q8WVW8""]"||Q9UBF2|True|||COPG2|UniProt|https://www.uniprot.org/
|Q9UBF2|Q9UBF2-1||True|1|COPG2|UniProt|https://www.uniprot.org/
|Q9UBF2|Q9UBF2-2||True|2|COPG2|UniProt|https://www.uniprot.org/
"[""A6NP14"", ""E1P656"", ""Q96EF5"", ""Q96P75""]"||Q9NQ92|True|||COPRS|UniProt|https://www.uniprot.org/
"[""A8K8Z6"", ""Q53GR5"", ""Q5T1M4""]"||O15431|True|||COPT1|UniProt|https://www.uniprot.org/
||O15432|True|||COPT2|UniProt|https://www.uniprot.org/
"[""B4DDX8"", ""B4DHZ0"", ""F8VS17"", ""F8VWL5"", ""Q549N6"", ""Q9Y3C3""]"||P61923|True|||COPZ1|UniProt|https://www.uniprot.org/
|P61923|P61923-1||True|1|COPZ1|UniProt|https://www.uniprot.org/
|P61923|P61923-2||True|2|COPZ1|UniProt|https://www.uniprot.org/
|P61923|P61923-3||True|3|COPZ1|UniProt|https://www.uniprot.org/
|P61923|P61923-4||True|4|COPZ1|UniProt|https://www.uniprot.org/
|P61923|P61923-5||True|5|COPZ1|UniProt|https://www.uniprot.org/
||Q9P299|True|||COPZ2|UniProt|https://www.uniprot.org/
"[""A0A1D8H0A6"", ""O95331"", ""Q1JQ78"", ""Q684R2""]"||Q96H96|True|||COQ2|UniProt|https://www.uniprot.org/
|Q96H96|Q96H96-1||True|1|COQ2|UniProt|https://www.uniprot.org/
|Q96H96|Q96H96-3||True|3|COQ2|UniProt|https://www.uniprot.org/
|Q96H96|Q96H96-4||True|4|COQ2|UniProt|https://www.uniprot.org/
|Q96H96|Q96H96-5||True|5|COQ2|UniProt|https://www.uniprot.org/
|Q96H96|Q96H96-6||True|6|COQ2|UniProt|https://www.uniprot.org/
"[""B3KPX0"", ""Q5T061"", ""Q6P4F0"", ""Q8IXG6"", ""Q96BG1"", ""Q9H0N1""]"||Q9NZJ6|True|||COQ3|UniProt|https://www.uniprot.org/
"[""A8WBK8"", ""B2R958"", ""Q5T4B8"", ""Q96EW4""]"||Q9Y3A0|True|||COQ4|UniProt|https://www.uniprot.org/
|Q9Y3A0|Q9Y3A0-1||True|1|COQ4|UniProt|https://www.uniprot.org/
|Q9Y3A0|Q9Y3A0-2||True|2|COQ4|UniProt|https://www.uniprot.org/
"[""B2RDU9"", ""B3GK62"", ""B4DEJ4"", ""Q32Q28"", ""Q53HH0"", ""Q96LV1"", ""Q9BSP8""]"||Q5HYK3|True|||COQ5|UniProt|https://www.uniprot.org/
"[""B7Z3K8"", ""Q53GG6"", ""Q86U30"", ""Q96CA1"", ""Q96CK2""]"||Q9Y2Z9|True|||COQ6|UniProt|https://www.uniprot.org/
|Q9Y2Z9|Q9Y2Z9-1||True|1|COQ6|UniProt|https://www.uniprot.org/
|Q9Y2Z9|Q9Y2Z9-2||True|2|COQ6|UniProt|https://www.uniprot.org/
|Q9Y2Z9|Q9Y2Z9-3||True|3|COQ6|UniProt|https://www.uniprot.org/
"[""B2RDA9"", ""Q9BTT7"", ""Q9H0T5"", ""Q9UEW5"", ""Q9UNR5""]"||Q99807|True|||COQ7|UniProt|https://www.uniprot.org/
|Q99807|Q99807-1||True|1|COQ7|UniProt|https://www.uniprot.org/
|Q99807|Q99807-2||True|2|COQ7|UniProt|https://www.uniprot.org/
"[""Q5T7A5"", ""Q63HK0"", ""Q8NCJ6"", ""Q9HBQ1"", ""Q9NQ67""]"||Q8NI60|True|||COQ8A|UniProt|https://www.uniprot.org/
|Q8NI60|Q8NI60-1||True|1|COQ8A|UniProt|https://www.uniprot.org/
|Q8NI60|Q8NI60-2||True|2|COQ8A|UniProt|https://www.uniprot.org/
|Q8NI60|Q8NI60-3||True|3|COQ8A|UniProt|https://www.uniprot.org/
|Q8NI60|Q8NI60-4||True|4|COQ8A|UniProt|https://www.uniprot.org/
"[""Q8TAJ1"", ""Q9HA52""]"||Q96D53|True|||COQ8B|UniProt|https://www.uniprot.org/
|Q96D53|Q96D53-1||True|1|COQ8B|UniProt|https://www.uniprot.org/
|Q96D53|Q96D53-2||True|2|COQ8B|UniProt|https://www.uniprot.org/
"[""A8K3L2"", ""Q7L5V7"", ""Q7Z5T6"", ""Q8NBL4"", ""Q9NTJ2"", ""Q9P056""]"||O75208|True|||COQ9|UniProt|https://www.uniprot.org/
|O75208|O75208-1||True|1|COQ9|UniProt|https://www.uniprot.org/
|O75208|O75208-2||True|2|COQ9|UniProt|https://www.uniprot.org/
"[""Q32M90""]"||Q96A83|True|||COQA1|UniProt|https://www.uniprot.org/
|Q96A83|Q96A83-1||True|1|COQA1|UniProt|https://www.uniprot.org/
|Q96A83|Q96A83-2||True|2|COQA1|UniProt|https://www.uniprot.org/
"[""B2RBL1"", ""Q2YD73""]"||P31146|True|||COR1A|UniProt|https://www.uniprot.org/
"[""B2RD45""]"||Q9BR76|True|||COR1B|UniProt|https://www.uniprot.org/
"[""A7MAP0"", ""A7MAP1"", ""B3KU12"", ""Q9NSK5""]"||Q9ULV4|True|||COR1C|UniProt|https://www.uniprot.org/
|Q9ULV4|Q9ULV4-1||True|1|COR1C|UniProt|https://www.uniprot.org/
|Q9ULV4|Q9ULV4-2||True|2|COR1C|UniProt|https://www.uniprot.org/
|Q9ULV4|Q9ULV4-3||True|3|COR1C|UniProt|https://www.uniprot.org/
"[""Q5TBR5"", ""Q92829"", ""Q9BWS5""]"||Q92828|True|||COR2A|UniProt|https://www.uniprot.org/
"[""A8K0W3"", ""O94767"", ""Q8TAN1""]"||Q9UQ03|True|||COR2B|UniProt|https://www.uniprot.org/
|Q9UQ03|Q9UQ03-1||True|1|COR2B|UniProt|https://www.uniprot.org/
|Q9UQ03|Q9UQ03-2||True|2|COR2B|UniProt|https://www.uniprot.org/
"[""Q66K43"", ""Q96JF7""]"||Q8IZC6|True|||CORA1|UniProt|https://www.uniprot.org/
|Q8IZC6|Q8IZC6-1||True|1|CORA1|UniProt|https://www.uniprot.org/
|Q8IZC6|Q8IZC6-2||True|2|CORA1|UniProt|https://www.uniprot.org/
|Q8IZC6|Q8IZC6-3||True|3|CORA1|UniProt|https://www.uniprot.org/
"[""B0ZBE3"", ""Q2TBD2"", ""Q4W5E5"", ""Q4W5G6"", ""Q9UHY2""]"||Q9Y5Q5|True|||CORIN|UniProt|https://www.uniprot.org/
|Q9Y5Q5|Q9Y5Q5-1||True|1|CORIN|UniProt|https://www.uniprot.org/
|Q9Y5Q5|Q9Y5Q5-2||True|2|CORIN|UniProt|https://www.uniprot.org/
"[""B3KU26"", ""Q71MF3"", ""Q8WYH7"", ""Q96K02""]"||Q6QEF8|True|||CORO6|UniProt|https://www.uniprot.org/
|Q6QEF8|Q6QEF8-1||True|1|CORO6|UniProt|https://www.uniprot.org/
|Q6QEF8|Q6QEF8-2||True|2|CORO6|UniProt|https://www.uniprot.org/
|Q6QEF8|Q6QEF8-3||True|3|CORO6|UniProt|https://www.uniprot.org/
|Q6QEF8|Q6QEF8-4||True|4|CORO6|UniProt|https://www.uniprot.org/
|Q6QEF8|Q6QEF8-5||True|5|CORO6|UniProt|https://www.uniprot.org/
"[""B4DFD6"", ""B4DL18"", ""I3L416"", ""Q17RK4""]"||P57737|True|||CORO7|UniProt|https://www.uniprot.org/
|P57737|P57737-1||True|1|CORO7|UniProt|https://www.uniprot.org/
|P57737|P57737-2||True|2|CORO7|UniProt|https://www.uniprot.org/
|P57737|P57737-3||True|3|CORO7|UniProt|https://www.uniprot.org/
|P57737|P57737-4||True|4|CORO7|UniProt|https://www.uniprot.org/
"[""Q5T6G0"", ""Q6UX11""]"||O00230|True|||CORT|UniProt|https://www.uniprot.org/
"[""A4D101"", ""A4D106"", ""A4D107"", ""A8MVR2"", ""B9EGX9"", ""Q2UY07"", ""Q2UY08""]"||Q2UY09|True|||COSA1|UniProt|https://www.uniprot.org/
|Q2UY09|Q2UY09-1||True|1|COSA1|UniProt|https://www.uniprot.org/
|Q2UY09|Q2UY09-2||True|2|COSA1|UniProt|https://www.uniprot.org/
|Q2UY09|Q2UY09-3||True|3|COSA1|UniProt|https://www.uniprot.org/
||P10589|True|||COT1|UniProt|https://www.uniprot.org/
"[""B4DQJ2"", ""B6ZGU1"", ""Q03754"", ""Q3KQR7""]"||P24468|True|||COT2|UniProt|https://www.uniprot.org/
|P24468|P24468-1||True|1|COT2|UniProt|https://www.uniprot.org/
|P24468|P24468-2||True|2|COT2|UniProt|https://www.uniprot.org/
|P24468|P24468-3||True|3|COT2|UniProt|https://www.uniprot.org/
"[""B2RDU3"", ""D3DUL9"", ""Q86XM5""]"||Q14019|True|||COTL1|UniProt|https://www.uniprot.org/
"[""B2R6U5"", ""B4DJ50"", ""O15334"", ""Q969F7""]"||Q12887|True|||COX10|UniProt|https://www.uniprot.org/
|Q12887|Q12887-1||True|1|COX10|UniProt|https://www.uniprot.org/
|Q12887|Q12887-2||True|2|COX10|UniProt|https://www.uniprot.org/
"[""D3DTY5"", ""I3L220"", ""Q6FHB7"", ""Q9BRX0"", ""Q9UME8""]"||Q9Y6N1|True|||COX11|UniProt|https://www.uniprot.org/
|Q9Y6N1|Q9Y6N1-1||True|1|COX11|UniProt|https://www.uniprot.org/
|Q9Y6N1|Q9Y6N1-2||True|2|COX11|UniProt|https://www.uniprot.org/
"[""B2R5G6""]"||Q96I36|True|||COX14|UniProt|https://www.uniprot.org/
"[""A8K6I9"", ""O60556"", ""O75878"", ""Q5TD00"", ""Q5TD01"", ""Q7Z3Q3"", ""Q9NTN0""]"||Q7KZN9|True|||COX15|UniProt|https://www.uniprot.org/
|Q7KZN9|Q7KZN9-1||True|1|COX15|UniProt|https://www.uniprot.org/
|Q7KZN9|Q7KZN9-2||True|2|COX15|UniProt|https://www.uniprot.org/
"[""A6NDT5"", ""A8K3X8"", ""B8XYC5""]"||Q9P0S2|True|||COX16|UniProt|https://www.uniprot.org/
"[""B2R5D2"", ""D3DN84"", ""Q3MHD6""]"||Q14061|True|||COX17|UniProt|https://www.uniprot.org/
"[""Q2PB66"", ""Q2PB67"", ""Q2PB68"", ""Q49B97"", ""Q6IPP9""]"||Q8N8Q8|True|||COX18|UniProt|https://www.uniprot.org/
|Q8N8Q8|Q8N8Q8-1||True|1|COX18|UniProt|https://www.uniprot.org/
|Q8N8Q8|Q8N8Q8-2||True|2|COX18|UniProt|https://www.uniprot.org/
|Q8N8Q8|Q8N8Q8-3||True|3|COX18|UniProt|https://www.uniprot.org/
|Q8N8Q8|Q8N8Q8-4||True|4|COX18|UniProt|https://www.uniprot.org/
"[""A4FTX0""]"||Q49B96|True|||COX19|UniProt|https://www.uniprot.org/
"[""Q34770""]"||P00395|True|||COX1|UniProt|https://www.uniprot.org/
"[""Q8WV86""]"||Q5RI15|True|||COX20|UniProt|https://www.uniprot.org/
|Q5RI15|Q5RI15-1||True|1|COX20|UniProt|https://www.uniprot.org/
|Q5RI15|Q5RI15-2||True|2|COX20|UniProt|https://www.uniprot.org/
"[""Q37526""]"||P00403|True|||COX2|UniProt|https://www.uniprot.org/
"[""Q14Y83""]"||P00414|True|||COX3|UniProt|https://www.uniprot.org/
"[""B2R4J2"", ""D3DUM7"", ""Q6P666""]"||P13073|True|||COX41|UniProt|https://www.uniprot.org/
"[""Q6GTF4"", ""Q9H0Z4""]"||Q96KJ9|True|||COX42|UniProt|https://www.uniprot.org/
"[""P30045"", ""Q8TB65""]"||P20674|True|||COX5A|UniProt|https://www.uniprot.org/
"[""Q53YB7"", ""Q96J18"", ""Q99610""]"||P10606|True|||COX5B|UniProt|https://www.uniprot.org/
"[""B2R4D7""]"||P09669|True|||COX6C|UniProt|https://www.uniprot.org/
"[""B2R4M3"", ""Q6ICR1""]"||P24311|True|||COX7B|UniProt|https://www.uniprot.org/
"[""Q6NR81""]"||P15954|True|||COX7C|UniProt|https://www.uniprot.org/
||O60397|True|||COX7S|UniProt|https://www.uniprot.org/
"[""P15955""]"||P10176|True|||COX8A|UniProt|https://www.uniprot.org/
"[""Q495K7""]"||Q7Z4L0|True|||COX8C|UniProt|https://www.uniprot.org/
"[""Q68DJ7""]"||Q7Z7K0|True|||COXM1|UniProt|https://www.uniprot.org/
"[""D3DUK6""]"||Q9NRP2|True|||COXM2|UniProt|https://www.uniprot.org/
"[""Q96MA7""]"||Q6P387|True|||CP046|UniProt|https://www.uniprot.org/
|Q6P387|Q6P387-1||True|1|CP046|UniProt|https://www.uniprot.org/
|Q6P387|Q6P387-2||True|2|CP046|UniProt|https://www.uniprot.org/
"[""A6NJR6"", ""Q8NAB0""]"||Q6UWD8|True|||CP054|UniProt|https://www.uniprot.org/
"[""R4GN89""]"||Q96GX8|True|||CP074|UniProt|https://www.uniprot.org/
|Q96GX8|Q96GX8-1||True|1|CP074|UniProt|https://www.uniprot.org/
|Q96GX8|Q96GX8-2||True|2|CP074|UniProt|https://www.uniprot.org/
||Q8WTQ4|True|||CP078|UniProt|https://www.uniprot.org/
||Q8N9R0|True|||CP081|UniProt|https://www.uniprot.org/
"[""B5MCW6""]"||Q6ZW13|True|||CP086|UniProt|https://www.uniprot.org/
"[""Q63HN9""]"||Q6PH81|True|||CP087|UniProt|https://www.uniprot.org/
|Q6PH81|Q6PH81-1||True|1|CP087|UniProt|https://www.uniprot.org/
|Q6PH81|Q6PH81-2||True|2|CP087|UniProt|https://www.uniprot.org/
"[""B4DUM5"", ""Q8N2I3"", ""Q8N4T1""]"||Q6UX73|True|||CP089|UniProt|https://www.uniprot.org/
|Q6UX73|Q6UX73-1||True|1|CP089|UniProt|https://www.uniprot.org/
|Q6UX73|Q6UX73-2||True|2|CP089|UniProt|https://www.uniprot.org/
||A8MZG2|True|||CP090|UniProt|https://www.uniprot.org/
||Q9H693|True|||CP095|UniProt|https://www.uniprot.org/
"[""C9JH24""]"||A6NNT2|True|||CP096|UniProt|https://www.uniprot.org/
"[""D3DNA8"", ""Q494V1"", ""Q494V4"", ""Q8N838""]"||Q494V2|True|||CP100|UniProt|https://www.uniprot.org/
|Q494V2|Q494V2-1||True|1|CP100|UniProt|https://www.uniprot.org/
|Q494V2|Q494V2-2||True|2|CP100|UniProt|https://www.uniprot.org/
"[""B7WP23"", ""O43335"", ""Q68DV9"", ""Q8NE13""]"||O43303|True|||CP110|UniProt|https://www.uniprot.org/
|O43303|O43303-1||True|1|CP110|UniProt|https://www.uniprot.org/
|O43303|O43303-2||True|2|CP110|UniProt|https://www.uniprot.org/
"[""A8K8D5"", ""B3KPU8"", ""G3XAD7"", ""Q15081"", ""Q16805"", ""Q8N1A7""]"||P05108|True|||CP11A|UniProt|https://www.uniprot.org/
|P05108|P05108-1||True|1|CP11A|UniProt|https://www.uniprot.org/
|P05108|P05108-2||True|2|CP11A|UniProt|https://www.uniprot.org/
"[""A6NHI8"", ""B2RN11"", ""Q96F50""]"||Q9UPN4|True|||CP131|UniProt|https://www.uniprot.org/
|Q9UPN4|Q9UPN4-1||True|1|CP131|UniProt|https://www.uniprot.org/
|Q9UPN4|Q9UPN4-2||True|2|CP131|UniProt|https://www.uniprot.org/
|Q9UPN4|Q9UPN4-3||True|3|CP131|UniProt|https://www.uniprot.org/
"[""B2RMY0"", ""O75130"", ""Q58F25"", ""Q9H8H7""]"||Q66GS9|True|||CP135|UniProt|https://www.uniprot.org/
|Q66GS9|Q66GS9-1||True|1|CP135|UniProt|https://www.uniprot.org/
|Q66GS9|Q66GS9-2||True|2|CP135|UniProt|https://www.uniprot.org/
"[""A1L4E3""]"||Q5VU69|True|||CP141|UniProt|https://www.uniprot.org/
"[""Q5TZV7""]"||P05093|True|||CP17A|UniProt|https://www.uniprot.org/
"[""Q16731"", ""Q3B764"", ""Q58FA0"", ""Q8IYJ7""]"||P11511|True|||CP19A|UniProt|https://www.uniprot.org/
|P11511|P11511-1||True|1|CP19A|UniProt|https://www.uniprot.org/
|P11511|P11511-2||True|2|CP19A|UniProt|https://www.uniprot.org/
"[""A4F3V9"", ""A4F3W0"", ""Q53G18""]"||P04798|True|||CP1A1|UniProt|https://www.uniprot.org/
|P04798|P04798-1||True|1|CP1A1|UniProt|https://www.uniprot.org/
|P04798|P04798-2||True|2|CP1A1|UniProt|https://www.uniprot.org/
|P04798|P04798-3||True|3|CP1A1|UniProt|https://www.uniprot.org/
"[""Q16754"", ""Q6NWU3"", ""Q6NWU5"", ""Q9BXX7"", ""Q9UK49""]"||P05177|True|||CP1A2|UniProt|https://www.uniprot.org/
"[""Q5TZW8"", ""Q93089"", ""Q9H316""]"||Q16678|True|||CP1B1|UniProt|https://www.uniprot.org/
"[""Q4ZG61"", ""Q8N4Q8"", ""Q8WWA9"", ""Q9HC04""]"||Q6UW02|True|||CP20A|UniProt|https://www.uniprot.org/
|Q6UW02|Q6UW02-1||True|1|CP20A|UniProt|https://www.uniprot.org/
|Q6UW02|Q6UW02-2||True|2|CP20A|UniProt|https://www.uniprot.org/
"[""A2BHY6"", ""P04033"", ""Q01204"", ""Q08AG8"", ""Q16749"", ""Q16806"", ""Q16874"", ""Q5ST44"", ""Q96NU8""]"||P08686|True|||CP21A|UniProt|https://www.uniprot.org/
|P08686|P08686-1||True|1|CP21A|UniProt|https://www.uniprot.org/
|P08686|P08686-2||True|2|CP21A|UniProt|https://www.uniprot.org/
"[""Q15807"", ""Q32ML3"", ""Q5I2W7""]"||Q07973|True|||CP24A|UniProt|https://www.uniprot.org/
|Q07973|Q07973-1||True|1|CP24A|UniProt|https://www.uniprot.org/
|Q07973|Q07973-2||True|2|CP24A|UniProt|https://www.uniprot.org/
|Q07973|Q07973-3||True|3|CP24A|UniProt|https://www.uniprot.org/
"[""E1P5Q3"", ""O14812"", ""O60588"", ""Q9H450""]"||Q9BV73|True|||CP250|UniProt|https://www.uniprot.org/
|Q9BV73|Q9BV73-1||True|1|CP250|UniProt|https://www.uniprot.org/
|Q9BV73|Q9BV73-2||True|2|CP250|UniProt|https://www.uniprot.org/
"[""B3KNI4"", ""Q5VXH9"", ""Q5VXI0""]"||O43174|True|||CP26A|UniProt|https://www.uniprot.org/
|O43174|O43174-1||True|1|CP26A|UniProt|https://www.uniprot.org/
|O43174|O43174-2||True|2|CP26A|UniProt|https://www.uniprot.org/
"[""B2R8M7"", ""B7Z2K6"", ""B7Z2P4"", ""B7Z3B8"", ""E4W5W7"", ""Q32MC0"", ""Q53TW1"", ""Q9NP41""]"||Q9NR63|True|||CP26B|UniProt|https://www.uniprot.org/
|Q9NR63|Q9NR63-1||True|1|CP26B|UniProt|https://www.uniprot.org/
|Q9NR63|Q9NR63-2||True|2|CP26B|UniProt|https://www.uniprot.org/
|Q9NR63|Q9NR63-3||True|3|CP26B|UniProt|https://www.uniprot.org/
"[""Q5VXH6""]"||Q6V0L0|True|||CP26C|UniProt|https://www.uniprot.org/
"[""A8K303"", ""Q6LDB4"", ""Q86YQ6""]"||Q02318|True|||CP27A|UniProt|https://www.uniprot.org/
"[""B2RC61"", ""Q548T3""]"||O15528|True|||CP27B|UniProt|https://www.uniprot.org/
"[""A7YAE5"", ""B2R7F6"", ""P00190"", ""P10890"", ""Q16803"", ""Q4VAT9"", ""Q4VAU0"", ""Q4VAU1"", ""Q9H1Z7"", ""Q9UCU0"", ""Q9UK48""]"||P11509|True|||CP2A6|UniProt|https://www.uniprot.org/
"[""Q13121""]"||P20853|True|||CP2A7|UniProt|https://www.uniprot.org/
"[""Q53YR8"", ""Q6R569"", ""Q6R570"", ""Q9H2X2""]"||Q16696|True|||CP2AD|UniProt|https://www.uniprot.org/
"[""B4DWP3"", ""Q2V565"", ""Q9UK46""]"||P20813|True|||CP2B6|UniProt|https://www.uniprot.org/
|P20813|P20813-1||True|1|CP2B6|UniProt|https://www.uniprot.org/
|P20813|P20813-2||True|2|CP2B6|UniProt|https://www.uniprot.org/
"[""A8K9N8"", ""B0AZN2"", ""B7Z1F6"", ""Q5VX93"", ""Q8WWB1"", ""Q9UCZ9""]"||P10632|True|||CP2C8|UniProt|https://www.uniprot.org/
|P10632|P10632-1||True|1|CP2C8|UniProt|https://www.uniprot.org/
|P10632|P10632-2||True|2|CP2C8|UniProt|https://www.uniprot.org/
"[""P11713"", ""Q16756"", ""Q16872"", ""Q5VX92"", ""Q6IRV8"", ""Q8WW80""]"||P11712|True|||CP2C9|UniProt|https://www.uniprot.org/
|P11712|P11712-1||True|1|CP2C9|UniProt|https://www.uniprot.org/
|P11712|P11712-2||True|2|CP2C9|UniProt|https://www.uniprot.org/
"[""B2R8K2"", ""Q16703"", ""Q16751"", ""Q4VAT5"", ""Q6GRG1""]"||P33260|True|||CP2CI|UniProt|https://www.uniprot.org/
|P33260|P33260-1||True|1|CP2CI|UniProt|https://www.uniprot.org/
|P33260|P33260-2||True|2|CP2CI|UniProt|https://www.uniprot.org/
"[""P33259"", ""Q8WZB1"", ""Q8WZB2"", ""Q9UCD4""]"||P33261|True|||CP2CJ|UniProt|https://www.uniprot.org/
"[""Q16752"", ""Q2XND6"", ""Q2XND7"", ""Q2XNE0"", ""Q6B012"", ""Q6NXU8""]"||P10635|True|||CP2D6|UniProt|https://www.uniprot.org/
|P10635|P10635-1||True|1|CP2D6|UniProt|https://www.uniprot.org/
|P10635|P10635-2||True|2|CP2D6|UniProt|https://www.uniprot.org/
"[""Q6XP50""]"||A0A087X1C5|True|||CP2D7|UniProt|https://www.uniprot.org/
"[""Q5VZD5"", ""Q6NWT9"", ""Q9UK47""]"||P05181|True|||CP2E1|UniProt|https://www.uniprot.org/
