chr|end|id|source|source_url|start
chr3|143000000|CHR3_142650000_143000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|142650000
chr3|143800000|CHR3_143050000_143800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|143050000
chr3|146050000|CHR3_143800000_146050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|143800000
chr3|146200000|CHR3_146050000_146200000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|146050000
chr3|146650000|CHR3_146200000_146650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|146200000
chr3|148950000|CHR3_146650000_148950000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|146650000
chr3|149350000|CHR3_148950000_149350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|148950000
chr3|149450000|CHR3_149350000_149450000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|149350000
chr3|149850000|CHR3_149450000_149850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|149450000
chr3|150550000|CHR3_149850000_150550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|149850000
chr3|151200000|CHR3_150550000_151200000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|150550000
chr3|151950000|CHR3_151200000_151950000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|151200000
chr3|152500000|CHR3_151950000_152500000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|151950000
chr3|153000000|CHR3_152500000_153000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|152500000
chr3|154250000|CHR3_153000000_154250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|153000000
chr3|155350000|CHR3_154300000_155350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|154300000
chr3|155750000|CHR3_155350000_155750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|155350000
chr3|156000000|CHR3_155750000_156000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|155750000
chr3|156550000|CHR3_156000000_156550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|156000000
chr3|157200000|CHR3_156550000_157200000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|156550000
chr3|157550000|CHR3_157200000_157550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|157200000
chr3|158650000|CHR3_157550000_158650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|157550000
chr3|158850000|CHR3_158750000_158850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|158750000
chr3|159300000|CHR3_158850000_159300000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|158850000
chr3|160550000|CHR3_159300000_160550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|159300000
chr3|161450000|CHR3_160550000_161450000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|160550000
chr3|163050000|CHR3_161500000_163050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|161500000
chr3|165200000|CHR3_163050000_165200000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|163050000
chr3|167400000|CHR3_165250000_167400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|165250000
chr3|167950000|CHR3_167400000_167950000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|167400000
chr3|168900000|CHR3_167950000_168900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|167950000
chr3|169800000|CHR3_168900000_169800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|168900000
chr3|170850000|CHR3_169800000_170850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|169800000
chr3|171650000|CHR3_170900000_171650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|170900000
chr3|172750000|CHR3_171650000_172750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|171650000
chr3|176500000|CHR3_172800000_176500000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|172800000
chr3|176850000|CHR3_176500000_176850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|176500000
chr3|176950000|CHR3_176850000_176950000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|176850000
chr3|178450000|CHR3_176950000_178450000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|176950000
chr3|179000000|CHR3_178450000_179000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|178450000
chr3|179600000|CHR3_179000000_179600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|179000000
chr3|180600000|CHR3_179600000_180600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|179600000
chr3|180800000|CHR3_180650000_180800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|180650000
chr3|182750000|CHR3_180800000_182750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|180800000
chr3|182900000|CHR3_182750000_182900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|182750000
chr3|183400000|CHR3_182900000_183400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|182900000
chr3|183900000|CHR3_183450000_183900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|183450000
chr3|184300000|CHR3_183900000_184300000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|183900000
chr3|184800000|CHR3_184350000_184800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|184350000
chr3|185600000|CHR3_184850000_185600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|184850000
chr3|185950000|CHR3_185650000_185950000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|185650000
chr3|186850000|CHR3_185950000_186850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|185950000
chr3|187200000|CHR3_186850000_187200000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|186850000
chr3|187750000|CHR3_187200000_187750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|187200000
chr3|189250000|CHR3_187750000_189250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|187750000
chr3|189900000|CHR3_189250000_189900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|189250000
chr3|190800000|CHR3_189950000_190800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|189950000
chr3|192450000|CHR3_190800000_192450000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|190800000
chr3|193650000|CHR3_192500000_193650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|192500000
chr3|194350000|CHR3_193650000_194350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|193650000
chr3|194450000|CHR3_194350000_194450000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|194350000
chr3|194650000|CHR3_194450000_194650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|194450000
chr3|195250000|CHR3_194650000_195250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|194650000
chr3|195950000|CHR3_195700000_195950000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|195700000
chr3|196550000|CHR3_196000000_196550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|196000000
chr3|197000000|CHR3_196550000_197000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|196550000
chr3|198250000|CHR3_197000000_198250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|197000000
chr4|550000|CHR4_50000_550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|50000
chr4|700000|CHR4_550000_700000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|550000
chr4|1450000|CHR4_700000_1450000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|700000
chr4|3050000|CHR4_1700000_3050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|1700000
chr4|3550000|CHR4_3050000_3550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|3050000
chr4|3900000|CHR4_3550000_3900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|3550000
chr4|4250000|CHR4_3950000_4250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|3950000
chr4|6350000|CHR4_4250000_6350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|4250000
chr4|6550000|CHR4_6350000_6550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|6350000
chr4|7100000|CHR4_6650000_7100000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|6650000
chr4|8450000|CHR4_7100000_8450000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|7100000
chr4|8650000|CHR4_8450000_8650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|8450000
chr4|9250000|CHR4_8650000_9250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|8650000
chr4|9650000|CHR4_9350000_9650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|9350000
chr4|10100000|CHR4_9650000_10100000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|9650000
chr4|10550000|CHR4_10100000_10550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|10100000
chr4|12650000|CHR4_10550000_12650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|10550000
chr4|13600000|CHR4_12700000_13600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|12700000
chr4|15200000|CHR4_13600000_15200000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|13600000
chr4|16000000|CHR4_15200000_16000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|15200000
chr4|17450000|CHR4_16000000_17450000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|16000000
chr4|18600000|CHR4_17500000_18600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|17500000
chr4|20750000|CHR4_18650000_20750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|18650000
chr4|21800000|CHR4_20750000_21800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|20750000
chr4|22850000|CHR4_21800000_22850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|21800000
chr4|24450000|CHR4_22850000_24450000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|22850000
chr4|25350000|CHR4_24450000_25350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|24450000
chr4|25800000|CHR4_25400000_25800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|25400000
chr4|26450000|CHR4_25800000_26450000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|25800000
chr4|27000000|CHR4_26450000_27000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|26450000
chr4|30650000|CHR4_27050000_30650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|27050000
chr4|32500000|CHR4_30650000_32500000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|30650000
chr4|32850000|CHR4_32500000_32850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|32500000
chr4|36000000|CHR4_33150000_36000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|33150000
chr4|36300000|CHR4_36200000_36300000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|36200000
chr4|37550000|CHR4_36300000_37550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|36300000
chr4|38050000|CHR4_37550000_38050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|37550000
chr4|38750000|CHR4_38050000_38750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|38050000
chr4|39200000|CHR4_38850000_39200000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|38850000
chr4|39450000|CHR4_39200000_39450000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|39200000
chr4|40000000|CHR4_39450000_40000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|39450000
chr4|40850000|CHR4_40100000_40850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|40100000
chr4|41200000|CHR4_40900000_41200000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|40900000
chr4|41950000|CHR4_41250000_41950000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|41250000
chr4|42550000|CHR4_42050000_42550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|42050000
chr4|42900000|CHR4_42550000_42900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|42550000
chr4|44700000|CHR4_42900000_44700000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|42900000
chr4|46850000|CHR4_44700000_46850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|44700000
chr4|48150000|CHR4_46850000_48150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|46850000
chr4|48550000|CHR4_48150000_48550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|48150000
chr4|49100000|CHR4_48550000_49100000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|48550000
chr4|49300000|CHR4_49100000_49300000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|49100000
chr4|53000000|CHR4_51800000_53000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|51800000
chr4|54250000|CHR4_53000000_54250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|53000000
chr4|55350000|CHR4_54300000_55350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|54300000
chr4|57000000|CHR4_55350000_57000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|55350000
chr4|60300000|CHR4_57100000_60300000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|57100000
chr4|62750000|CHR4_60500000_62750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|60500000
chr4|64600000|CHR4_62750000_64600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|62750000
chr4|67450000|CHR4_64750000_67450000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|64750000
chr4|68250000|CHR4_67450000_68250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|67450000
chr4|69650000|CHR4_68250000_69650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|68250000
chr4|70550000|CHR4_69650000_70550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|69650000
chr4|71750000|CHR4_70600000_71750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|70600000
chr4|72300000|CHR4_71750000_72300000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|71750000
chr4|73100000|CHR4_72300000_73100000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|72300000
chr4|74150000|CHR4_73100000_74150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|73100000
chr4|75600000|CHR4_74900000_75600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|74900000
chr4|75900000|CHR4_75600000_75900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|75600000
chr4|77350000|CHR4_76150000_77350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|76150000
chr4|77800000|CHR4_77350000_77800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|77350000
chr4|78600000|CHR4_77950000_78600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|77950000
chr4|78900000|CHR4_78600000_78900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|78600000
chr4|80350000|CHR4_78950000_80350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|78950000
chr4|81350000|CHR4_80350000_81350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|80350000
chr4|82350000|CHR4_81400000_82350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|81400000
chr4|82850000|CHR4_82350000_82850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|82350000
chr4|83500000|CHR4_82850000_83500000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|82850000
chr4|84600000|CHR4_83500000_84600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|83500000
chr4|85000000|CHR4_84600000_85000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|84600000
chr4|86150000|CHR4_85050000_86150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|85050000
chr4|86900000|CHR4_86500000_86900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|86500000
chr4|87250000|CHR4_86900000_87250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|86900000
chr4|87500000|CHR4_87250000_87500000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|87250000
chr4|88550000|CHR4_87500000_88550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|87500000
chr4|89150000|CHR4_88550000_89150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|88550000
chr4|90350000|CHR4_89150000_90350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|89150000
chr4|93800000|CHR4_90350000_93800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|90350000
chr4|94300000|CHR4_93800000_94300000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|93800000
chr4|94600000|CHR4_94300000_94600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|94300000
chr4|95150000|CHR4_94650000_95150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|94650000
chr4|98100000|CHR4_95150000_98100000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|95150000
chr4|99100000|CHR4_98100000_99100000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|98100000
chr4|99550000|CHR4_99100000_99550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|99100000
chr4|100000000|CHR4_99550000_100000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|99550000
chr4|102400000|CHR4_100000000_102400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|100000000
chr4|103200000|CHR4_102500000_103200000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|102500000
chr4|104000000|CHR4_103200000_104000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|103200000
chr4|104900000|CHR4_104000000_104900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|104000000
chr4|106250000|CHR4_104900000_106250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|104900000
chr4|107000000|CHR4_106250000_107000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|106250000
chr4|108000000|CHR4_107000000_108000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|107000000
chr4|108600000|CHR4_108000000_108600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|108000000
chr4|109450000|CHR4_108650000_109450000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|108650000
chr4|109950000|CHR4_109450000_109950000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|109450000
chr4|110550000|CHR4_110000000_110550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|110000000
chr4|112050000|CHR4_110550000_112050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|110550000
chr4|112950000|CHR4_112100000_112950000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|112100000
chr4|114850000|CHR4_113100000_114850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|113100000
chr4|116050000|CHR4_114950000_116050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|114950000
chr4|118300000|CHR4_116050000_118300000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|116050000
chr4|118550000|CHR4_118400000_118550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|118400000
chr4|119000000|CHR4_118550000_119000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|118550000
chr4|119300000|CHR4_119000000_119300000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|119000000
chr4|119550000|CHR4_119300000_119550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|119300000
chr4|120050000|CHR4_119550000_120050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|119550000
chr4|121850000|CHR4_120100000_121850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|120100000
chr4|122600000|CHR4_121850000_122600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|121850000
chr4|122950000|CHR4_122800000_122950000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|122800000
chr4|123050000|CHR4_122950000_123050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|122950000
chr4|124350000|CHR4_123050000_124350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|123050000
chr4|125250000|CHR4_124350000_125250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|124350000
chr4|126650000|CHR4_125300000_126650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|125300000
chr4|127600000|CHR4_126650000_127600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|126650000
chr4|127800000|CHR4_127600000_127800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|127600000
chr4|129200000|CHR4_127800000_129200000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|127800000
chr4|132700000|CHR4_129300000_132700000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|129300000
chr4|133050000|CHR4_132700000_133050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|132700000
chr4|137050000|CHR4_133050000_137050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|133050000
chr4|139050000|CHR4_137050000_139050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|137050000
chr4|140400000|CHR4_139050000_140400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|139050000
chr4|140850000|CHR4_140400000_140850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|140400000
chr4|142150000|CHR4_140900000_142150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|140900000
chr4|143550000|CHR4_142150000_143550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|142150000
chr4|144150000|CHR4_143550000_144150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|143550000
chr4|145100000|CHR4_144150000_145100000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|144150000
chr4|145650000|CHR4_145150000_145650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|145150000
chr4|147150000|CHR4_145650000_147150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|145650000
chr4|147650000|CHR4_147150000_147650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|147150000
chr4|147900000|CHR4_147650000_147900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|147650000
chr4|150000000|CHR4_147900000_150000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|147900000
chr4|150250000|CHR4_150000000_150250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|150000000
chr4|151100000|CHR4_150250000_151100000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|150250000
chr4|152450000|CHR4_151100000_152450000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|151100000
chr4|152850000|CHR4_152450000_152850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|152450000
chr4|153150000|CHR4_152850000_153150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|152850000
chr4|153750000|CHR4_153150000_153750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|153150000
chr4|154550000|CHR4_153800000_154550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|153800000
chr4|155400000|CHR4_154750000_155400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|154750000
chr4|155800000|CHR4_155400000_155800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|155400000
chr4|158250000|CHR4_155950000_158250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|155950000
chr4|158700000|CHR4_158250000_158700000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|158250000
chr4|159450000|CHR4_158700000_159450000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|158700000
