chr|end|id|rna_type|source|source_url|start|taxon_id
chr1|9908034|URS0000DB6E5A|lncRNA|RNAcentral|https://rnacentral.org/downloads|9900614|9606
chr1|9908034|URS0002A24039|lncRNA|RNAcentral|https://rnacentral.org/downloads|9900620|9606
chr1|9902116|URS00008BCA16|lncRNA|RNAcentral|https://rnacentral.org/downloads|9901459|9606
chr1|9902116|URS00008BCA16|lncRNA|RNAcentral|https://rnacentral.org/downloads|9901460|9606
chr1|9909728|URS0000E98977|lncRNA|RNAcentral|https://rnacentral.org/downloads|9907324|9606
chr1|9911096|URS0002A2BEA9|lncRNA|RNAcentral|https://rnacentral.org/downloads|9909408|9606
chr1|9930498|URS0002A3F73C|lncRNA|RNAcentral|https://rnacentral.org/downloads|9909426|9606
chr1|9936662|URS0002A417EC|lncRNA|RNAcentral|https://rnacentral.org/downloads|9909716|9606
chr1|9949804|URS0002A4EF15|lncRNA|RNAcentral|https://rnacentral.org/downloads|9909783|9606
chr1|9911096|URS0002A44B56|lncRNA|RNAcentral|https://rnacentral.org/downloads|9910505|9606
chr1|9936662|URS0002A59D27|lncRNA|RNAcentral|https://rnacentral.org/downloads|9910542|9606
chr1|9930498|URS0002A563D1|lncRNA|RNAcentral|https://rnacentral.org/downloads|9910550|9606
chr1|9930498|URS0002A270C8|lncRNA|RNAcentral|https://rnacentral.org/downloads|9910672|9606
chr1|9930498|URS0002A16CD7|lncRNA|RNAcentral|https://rnacentral.org/downloads|9910678|9606
chr1|9921421|URS0000EA8FF0|lncRNA|RNAcentral|https://rnacentral.org/downloads|9920715|9606
chr1|9930476|URS0000EB8C0D|lncRNA|RNAcentral|https://rnacentral.org/downloads|9920757|9606
chr1|9929015|URS0000EA7270|lncRNA|RNAcentral|https://rnacentral.org/downloads|9926320|9606
chr1|9927409|URS00008C0415|lncRNA|RNAcentral|https://rnacentral.org/downloads|9926392|9606
chr1|9927777|URS000056C375|piRNA|RNAcentral|https://rnacentral.org/downloads|9927736|9606
chr1|9929222|URS000053597D|piRNA|RNAcentral|https://rnacentral.org/downloads|9929193|9606
chr1|9932180|URS0000D6E383|lncRNA|RNAcentral|https://rnacentral.org/downloads|9930260|9606
chr1|9936130|URS0003359410|SRP_RNA|RNAcentral|https://rnacentral.org/downloads|9935983|9606
chr1|9941795|URS000096B6E3|SRP_RNA|RNAcentral|https://rnacentral.org/downloads|9941377|9606
chr1|9949974|URS0002A1758B|lncRNA|RNAcentral|https://rnacentral.org/downloads|9942916|9606
chr1|9949974|URS000020FE99|lncRNA|RNAcentral|https://rnacentral.org/downloads|9942922|9606
chr1|9949974|URS000020FE99|lncRNA|RNAcentral|https://rnacentral.org/downloads|9942923|9606
chr1|9949974|URS0000D59415|lncRNA|RNAcentral|https://rnacentral.org/downloads|9942923|9606
chr1|9949974|URS0000D59415|lncRNA|RNAcentral|https://rnacentral.org/downloads|9942924|9606
chr1|9949975|URS00009AE506|lncRNA|RNAcentral|https://rnacentral.org/downloads|9942924|9606
chr1|9949801|URS0002A323F5|lncRNA|RNAcentral|https://rnacentral.org/downloads|9943518|9606
chr1|9944088|URS000091B06E|SRP_RNA|RNAcentral|https://rnacentral.org/downloads|9943802|9606
chr1|9947406|URS0000EA0541|lncRNA|RNAcentral|https://rnacentral.org/downloads|9945895|9606
chr1|9947636|URS00008BFD47|lncRNA|RNAcentral|https://rnacentral.org/downloads|9947317|9606
chr1|9948618|URS0000E96108|lncRNA|RNAcentral|https://rnacentral.org/downloads|9947541|9606
chr1|9966956|URS00008B9091|lncRNA|RNAcentral|https://rnacentral.org/downloads|9966705|9606
chr1|9966956|URS00008B9091|lncRNA|RNAcentral|https://rnacentral.org/downloads|9966706|9606
chr1|9967458|URS000075DD5F|pre_miRNA|RNAcentral|https://rnacentral.org/downloads|9967381|9606
chr1|9967411|URS000075CD80|miRNA|RNAcentral|https://rnacentral.org/downloads|9967390|9606
chr1|9967449|URS0002335512|pre_miRNA|RNAcentral|https://rnacentral.org/downloads|9967392|9606
chr1|9984568|URS0000280B97|lncRNA|RNAcentral|https://rnacentral.org/downloads|9983140|9606
chr1|9984565|URS00023370AF|lncRNA|RNAcentral|https://rnacentral.org/downloads|9983141|9606
chr1|9984568|URS0000280B97|lncRNA|RNAcentral|https://rnacentral.org/downloads|9983141|9606
chr1|9989830|URS0000EA8C82|lncRNA|RNAcentral|https://rnacentral.org/downloads|9985475|9606
chr1|10016009|URS0000E9B5D0|lncRNA|RNAcentral|https://rnacentral.org/downloads|9997883|9606
chr1|10016020|URS0000E9474B|lncRNA|RNAcentral|https://rnacentral.org/downloads|9998007|9606
chr1|9999188|URS00003BE4A4|piRNA|RNAcentral|https://rnacentral.org/downloads|9999160|9606
chr1|10000336|URS00004CABC2|piRNA|RNAcentral|https://rnacentral.org/downloads|10000306|9606
chr1|10000336|URS00005D34B8|piRNA|RNAcentral|https://rnacentral.org/downloads|10000308|9606
chr1|10003261|URS0000960D38|SRP_RNA|RNAcentral|https://rnacentral.org/downloads|10003146|9606
chr1|10004531|URS000040DA09|piRNA|RNAcentral|https://rnacentral.org/downloads|10004501|9606
chr1|10015902|URS00019DE6E9|lncRNA|RNAcentral|https://rnacentral.org/downloads|10007704|9606
chr1|10010580|URS00009567E3|SRP_RNA|RNAcentral|https://rnacentral.org/downloads|10010433|9606
chr1|10018534|URS00008BBDF4|lncRNA|RNAcentral|https://rnacentral.org/downloads|10018026|9606
chr1|10018534|URS00008BBDF4|lncRNA|RNAcentral|https://rnacentral.org/downloads|10018027|9606
chr1|10022635|URS00000B4631|piRNA|RNAcentral|https://rnacentral.org/downloads|10022608|9606
chr1|10028446|URS0000164559|piRNA|RNAcentral|https://rnacentral.org/downloads|10028416|9606
chr1|10028447|URS00005F951E|piRNA|RNAcentral|https://rnacentral.org/downloads|10028417|9606
chr1|10028447|URS00002FC429|piRNA|RNAcentral|https://rnacentral.org/downloads|10028418|9606
chr1|10028479|URS00005CE57A|piRNA|RNAcentral|https://rnacentral.org/downloads|10028449|9606
chr1|10028752|URS0000138044|piRNA|RNAcentral|https://rnacentral.org/downloads|10028724|9606
chr1|10028795|URS000057B978|piRNA|RNAcentral|https://rnacentral.org/downloads|10028770|9606
chr1|10028797|URS00004A3A0D|piRNA|RNAcentral|https://rnacentral.org/downloads|10028770|9606
chr1|10028839|URS000013F046|piRNA|RNAcentral|https://rnacentral.org/downloads|10028809|9606
chr1|10028839|URS0000189FC3|piRNA|RNAcentral|https://rnacentral.org/downloads|10028809|9606
chr1|10028860|URS00004F4529|piRNA|RNAcentral|https://rnacentral.org/downloads|10028833|9606
chr1|10028874|URS000004A3E1|piRNA|RNAcentral|https://rnacentral.org/downloads|10028846|9606
chr1|10028877|URS0000071247|piRNA|RNAcentral|https://rnacentral.org/downloads|10028846|9606
chr1|10028895|URS00002FEB33|piRNA|RNAcentral|https://rnacentral.org/downloads|10028867|9606
chr1|10029066|URS000018A631|piRNA|RNAcentral|https://rnacentral.org/downloads|10029039|9606
chr1|10029067|URS00001D0DEF|piRNA|RNAcentral|https://rnacentral.org/downloads|10029039|9606
chr1|10029088|URS00000E8283|piRNA|RNAcentral|https://rnacentral.org/downloads|10029063|9606
chr1|10029146|URS00004EE069|piRNA|RNAcentral|https://rnacentral.org/downloads|10029119|9606
chr1|10029495|URS0000467916|piRNA|RNAcentral|https://rnacentral.org/downloads|10029468|9606
chr1|10029503|URS000056627E|piRNA|RNAcentral|https://rnacentral.org/downloads|10029475|9606
chr1|10029551|URS000014AB97|piRNA|RNAcentral|https://rnacentral.org/downloads|10029523|9606
chr1|10029552|URS00000D32A2|piRNA|RNAcentral|https://rnacentral.org/downloads|10029523|9606
chr1|10029709|URS000057DF45|piRNA|RNAcentral|https://rnacentral.org/downloads|10029684|9606
chr1|10032742|URS0000E9107E|lncRNA|RNAcentral|https://rnacentral.org/downloads|10030811|9606
chr1|10031573|URS000051DEB6|piRNA|RNAcentral|https://rnacentral.org/downloads|10031543|9606
chr1|10065900|URS0000EA51CC|lncRNA|RNAcentral|https://rnacentral.org/downloads|10033274|9606
chr1|10054781|URS00008B31B5|lncRNA|RNAcentral|https://rnacentral.org/downloads|10054444|9606
chr1|10077745|URS0002338B91|lncRNA|RNAcentral|https://rnacentral.org/downloads|10073946|9606
chr1|10099242|URS00033F0027|SRP_RNA|RNAcentral|https://rnacentral.org/downloads|10099096|9606
chr1|10111889|URS000056E8E5|piRNA|RNAcentral|https://rnacentral.org/downloads|10111859|9606
chr1|10114066|URS000308B2E2|SRP_RNA|RNAcentral|https://rnacentral.org/downloads|10113919|9606
chr1|10131776|URS0000E91080|lncRNA|RNAcentral|https://rnacentral.org/downloads|10128861|9606
chr1|10134497|URS0002869BE5|snoRNA|RNAcentral|https://rnacentral.org/downloads|10134247|9606
chr1|10134497|URS000019E369|snRNA|RNAcentral|https://rnacentral.org/downloads|10134419|9606
chr1|10138380|URS00000B4631|piRNA|RNAcentral|https://rnacentral.org/downloads|10138353|9606
chr1|10163374|URS0000A78E96|snRNA|RNAcentral|https://rnacentral.org/downloads|10163268|9606
chr1|10189905|URS0000EB3F35|lncRNA|RNAcentral|https://rnacentral.org/downloads|10181299|9606
chr1|10193852|URS000004D14F|piRNA|RNAcentral|https://rnacentral.org/downloads|10193823|9606
chr1|10195416|URS0000283D1E|piRNA|RNAcentral|https://rnacentral.org/downloads|10195387|9606
chr1|10210331|URS0000D5CD30|lncRNA|RNAcentral|https://rnacentral.org/downloads|10209168|9606
chr1|10210331|URS0000D5CD30|lncRNA|RNAcentral|https://rnacentral.org/downloads|10209169|9606
chr1|10210342|URS0000EAA103|lncRNA|RNAcentral|https://rnacentral.org/downloads|10209169|9606
chr1|10210331|URS0000D5854B|lncRNA|RNAcentral|https://rnacentral.org/downloads|10209719|9606
chr1|10210331|URS0000D5854B|lncRNA|RNAcentral|https://rnacentral.org/downloads|10209720|9606
chr1|10215709|URS000092EBB1|SRP_RNA|RNAcentral|https://rnacentral.org/downloads|10215562|9606
chr1|10217089|URS000056E8E5|piRNA|RNAcentral|https://rnacentral.org/downloads|10217059|9606
chr1|10219425|URS0000546170|piRNA|RNAcentral|https://rnacentral.org/downloads|10219399|9606
chr1|10227803|URS000075C652|sRNA|RNAcentral|https://rnacentral.org/downloads|10227718|9606
chr1|10227751|URS00003CF845|miRNA|RNAcentral|https://rnacentral.org/downloads|10227727|9606
chr1|10235873|URS0000EBD917|lncRNA|RNAcentral|https://rnacentral.org/downloads|10233732|9606
chr1|10260138|URS0000E95AA9|lncRNA|RNAcentral|https://rnacentral.org/downloads|10247242|9606
chr1|10274744|URS0000EBB9E4|lncRNA|RNAcentral|https://rnacentral.org/downloads|10272892|9606
chr1|10299029|URS000004A895|snRNA|RNAcentral|https://rnacentral.org/downloads|10298966|9606
chr1|10299044|URS00007199F9|snRNA|RNAcentral|https://rnacentral.org/downloads|10298966|9606
chr1|10299051|URS0000E60BBB|snRNA|RNAcentral|https://rnacentral.org/downloads|10298966|9606
chr1|10299072|URS0000418239|snRNA|RNAcentral|https://rnacentral.org/downloads|10298966|9606
chr1|10299053|URS0000532A91|snRNA|RNAcentral|https://rnacentral.org/downloads|10298967|9606
chr1|10305988|URS0000049768|piRNA|RNAcentral|https://rnacentral.org/downloads|10305960|9606
chr1|10306755|URS00008B7799|lncRNA|RNAcentral|https://rnacentral.org/downloads|10306464|9606
chr1|10306758|URS0000948F6B|SRP_RNA|RNAcentral|https://rnacentral.org/downloads|10306465|9606
chr1|10354118|URS0000E9A181|lncRNA|RNAcentral|https://rnacentral.org/downloads|10339025|9606
chr1|10357297|URS0000E92030|lncRNA|RNAcentral|https://rnacentral.org/downloads|10355651|9606
chr1|10366610|URS00023482B4|lncRNA|RNAcentral|https://rnacentral.org/downloads|10357983|9606
chr1|10361459|URS0000EAB090|lncRNA|RNAcentral|https://rnacentral.org/downloads|10357989|9606
chr1|10366735|URS0002347564|lncRNA|RNAcentral|https://rnacentral.org/downloads|10358001|9606
chr1|10366722|URS00019EA1A0|lncRNA|RNAcentral|https://rnacentral.org/downloads|10360832|9606
chr1|10398636|URS0000E9F42F|lncRNA|RNAcentral|https://rnacentral.org/downloads|10368416|9606
chr1|10372748|URS000092B34C|SRP_RNA|RNAcentral|https://rnacentral.org/downloads|10372532|9606
chr1|10398831|URS0000D58803|lncRNA|RNAcentral|https://rnacentral.org/downloads|10373662|9606
chr1|10398831|URS0000D58803|lncRNA|RNAcentral|https://rnacentral.org/downloads|10373663|9606
chr1|10398831|URS0000D59C9C|lncRNA|RNAcentral|https://rnacentral.org/downloads|10377470|9606
chr1|10398831|URS0000D59C9C|lncRNA|RNAcentral|https://rnacentral.org/downloads|10377471|9606
chr1|10377635|URS000023EA4B|piRNA|RNAcentral|https://rnacentral.org/downloads|10377607|9606
chr1|10378366|URS000026BF9D|piRNA|RNAcentral|https://rnacentral.org/downloads|10378338|9606
chr1|10379157|URS0000244E5A|piRNA|RNAcentral|https://rnacentral.org/downloads|10379131|9606
chr1|10379191|URS0000341796|piRNA|RNAcentral|https://rnacentral.org/downloads|10379163|9606
chr1|10380014|URS00008B770F|lncRNA|RNAcentral|https://rnacentral.org/downloads|10379187|9606
chr1|10379892|URS000013E9DB|piRNA|RNAcentral|https://rnacentral.org/downloads|10379864|9606
chr1|10382546|URS00008B71AC|lncRNA|RNAcentral|https://rnacentral.org/downloads|10381675|9606
chr1|10386541|URS0000BCFA06|lncRNA|RNAcentral|https://rnacentral.org/downloads|10381905|9606
chr1|10386541|URS0000BCFA06|lncRNA|RNAcentral|https://rnacentral.org/downloads|10381906|9606
chr1|10386541|URS0002569460|sRNA|RNAcentral|https://rnacentral.org/downloads|10381921|9606
chr1|10383105|URS0000BCDA5B|lncRNA|RNAcentral|https://rnacentral.org/downloads|10381977|9606
chr1|10383105|URS0000BCDA5B|lncRNA|RNAcentral|https://rnacentral.org/downloads|10381978|9606
chr1|10383105|URS0002587B01|sRNA|RNAcentral|https://rnacentral.org/downloads|10381978|9606
chr1|10397417|URS0002347908|lncRNA|RNAcentral|https://rnacentral.org/downloads|10382101|9606
chr1|10398831|URS000233B6A6|lncRNA|RNAcentral|https://rnacentral.org/downloads|10382132|9606
chr1|10384003|URS0000EB7A13|lncRNA|RNAcentral|https://rnacentral.org/downloads|10382187|9606
chr1|10397426|URS000233E954|lncRNA|RNAcentral|https://rnacentral.org/downloads|10382640|9606
chr1|10397576|URS0002336CA9|lncRNA|RNAcentral|https://rnacentral.org/downloads|10382769|9606
chr1|10397413|URS000233BA1B|lncRNA|RNAcentral|https://rnacentral.org/downloads|10384136|9606
chr1|10387150|URS0000BDA1B7|lncRNA|RNAcentral|https://rnacentral.org/downloads|10384627|9606
chr1|10386541|URS00025CE6F7|sRNA|RNAcentral|https://rnacentral.org/downloads|10384628|9606
chr1|10386541|URS00025DC965|lncRNA|RNAcentral|https://rnacentral.org/downloads|10384628|9606
chr1|10387150|URS0000BDA1B7|lncRNA|RNAcentral|https://rnacentral.org/downloads|10384628|9606
chr1|10385139|URS00000B4631|piRNA|RNAcentral|https://rnacentral.org/downloads|10385112|9606
chr1|10397504|URS000233AB7B|lncRNA|RNAcentral|https://rnacentral.org/downloads|10385141|9606
chr1|10390296|URS00008B77D3|lncRNA|RNAcentral|https://rnacentral.org/downloads|10390001|9606
chr1|10390296|URS00008B77D3|lncRNA|RNAcentral|https://rnacentral.org/downloads|10390002|9606
chr1|10396041|URS0000BD2EEE|lncRNA|RNAcentral|https://rnacentral.org/downloads|10395415|9606
chr1|10396041|URS0000BD2EEE|lncRNA|RNAcentral|https://rnacentral.org/downloads|10395416|9606
chr1|10397432|URS0000BCE4F4|lncRNA|RNAcentral|https://rnacentral.org/downloads|10395617|9606
chr1|10397363|URS00025A2AFE|lncRNA|RNAcentral|https://rnacentral.org/downloads|10395618|9606
chr1|10397432|URS0000BCE4F4|lncRNA|RNAcentral|https://rnacentral.org/downloads|10395618|9606
chr1|10397376|URS0000BD4F19|lncRNA|RNAcentral|https://rnacentral.org/downloads|10395782|9606
chr1|10397363|URS000253CA75|lncRNA|RNAcentral|https://rnacentral.org/downloads|10395783|9606
chr1|10397376|URS0000BD4F19|lncRNA|RNAcentral|https://rnacentral.org/downloads|10395783|9606
chr1|10397682|URS0000EA9A74|lncRNA|RNAcentral|https://rnacentral.org/downloads|10395891|9606
chr1|10397363|URS0000BDEBDF|lncRNA|RNAcentral|https://rnacentral.org/downloads|10396237|9606
chr1|10397363|URS0000BDEBDF|lncRNA|RNAcentral|https://rnacentral.org/downloads|10396238|9606
chr1|10410188|URS0000EBBE7D|lncRNA|RNAcentral|https://rnacentral.org/downloads|10409772|9606
chr1|10426150|URS000015321D|piRNA|RNAcentral|https://rnacentral.org/downloads|10426121|9606
chr1|10427514|URS0000577AE9|piRNA|RNAcentral|https://rnacentral.org/downloads|10427488|9606
chr1|10430669|URS0000D57113|lncRNA|RNAcentral|https://rnacentral.org/downloads|10429880|9606
chr1|10430677|URS0000009E3A|lncRNA|RNAcentral|https://rnacentral.org/downloads|10429880|9606
chr1|10430669|URS0000D57113|lncRNA|RNAcentral|https://rnacentral.org/downloads|10429881|9606
chr1|10430677|URS0000009E3A|lncRNA|RNAcentral|https://rnacentral.org/downloads|10429881|9606
chr1|10430677|URS000259C57A|sRNA|RNAcentral|https://rnacentral.org/downloads|10429881|9606
chr1|10442503|URS00009BBE8C|lncRNA|RNAcentral|https://rnacentral.org/downloads|10430767|9606
chr1|10431819|URS0000118350|piRNA|RNAcentral|https://rnacentral.org/downloads|10431792|9606
chr1|10436537|URS000329F55F|SRP_RNA|RNAcentral|https://rnacentral.org/downloads|10436421|9606
chr1|10456496|URS0000E95EB1|lncRNA|RNAcentral|https://rnacentral.org/downloads|10454563|9606
chr1|10460045|URS000222DB69|lncRNA|RNAcentral|https://rnacentral.org/downloads|10456539|9606
chr1|10460036|URS00008B9B30|lncRNA|RNAcentral|https://rnacentral.org/downloads|10456545|9606
chr1|10460036|URS00008B9B30|lncRNA|RNAcentral|https://rnacentral.org/downloads|10456546|9606
chr1|10459338|URS000012F03B|lncRNA|RNAcentral|https://rnacentral.org/downloads|10458554|9606
chr1|10459338|URS000012F03B|lncRNA|RNAcentral|https://rnacentral.org/downloads|10458555|9606
chr1|10458957|URS0000361F30|miRNA|RNAcentral|https://rnacentral.org/downloads|10458936|9606
chr1|10460433|URS00008B46B3|lncRNA|RNAcentral|https://rnacentral.org/downloads|10460226|9606
chr1|10460433|URS00008B6D10|lncRNA|RNAcentral|https://rnacentral.org/downloads|10460226|9606
chr1|10460433|URS00008B46B3|lncRNA|RNAcentral|https://rnacentral.org/downloads|10460227|9606
chr1|10464313|URS00008B5F52|lncRNA|RNAcentral|https://rnacentral.org/downloads|10464046|9606
chr1|10464313|URS00008B5F52|lncRNA|RNAcentral|https://rnacentral.org/downloads|10464047|9606
chr1|10468890|URS00008B3EB9|lncRNA|RNAcentral|https://rnacentral.org/downloads|10468588|9606
chr1|10468890|URS00008B3EB9|lncRNA|RNAcentral|https://rnacentral.org/downloads|10468589|9606
chr1|10520006|URS00008C3E57|lncRNA|RNAcentral|https://rnacentral.org/downloads|10474946|9606
chr1|10578427|URS00008C22FE|lncRNA|RNAcentral|https://rnacentral.org/downloads|10474946|9606
chr1|10578427|URS0000E932BF|lncRNA|RNAcentral|https://rnacentral.org/downloads|10474946|9606
chr1|10539083|URS00004FDB11|piRNA|RNAcentral|https://rnacentral.org/downloads|10539057|9606
chr1|10548218|URS00009452B0|SRP_RNA|RNAcentral|https://rnacentral.org/downloads|10548071|9606
chr1|10562990|URS0000546170|piRNA|RNAcentral|https://rnacentral.org/downloads|10562964|9606
chr1|10605347|URS0000EAE619|lncRNA|RNAcentral|https://rnacentral.org/downloads|10574973|9606
chr1|10605367|URS0002A3D7AA|lncRNA|RNAcentral|https://rnacentral.org/downloads|10589712|9606
chr1|10595279|URS00008B4BA9|lncRNA|RNAcentral|https://rnacentral.org/downloads|10595072|9606
chr1|10595279|URS00008BEBC5|lncRNA|RNAcentral|https://rnacentral.org/downloads|10595072|9606
chr1|10595279|URS00008B4BA9|lncRNA|RNAcentral|https://rnacentral.org/downloads|10595073|9606
chr1|10595279|URS00008BEBC5|lncRNA|RNAcentral|https://rnacentral.org/downloads|10595073|9606
chr1|10616452|URS0000EEE8A0|lncRNA|RNAcentral|https://rnacentral.org/downloads|10612222|9606
chr1|10616452|URS00025142DF|lncRNA|RNAcentral|https://rnacentral.org/downloads|10612222|9606
chr1|10616452|URS000258F3F4|sRNA|RNAcentral|https://rnacentral.org/downloads|10612222|9606
chr1|10613919|URS00008B878F|lncRNA|RNAcentral|https://rnacentral.org/downloads|10613694|9606
chr1|10613919|URS00008BA48B|lncRNA|RNAcentral|https://rnacentral.org/downloads|10613694|9606
chr1|10613919|URS00008B878F|lncRNA|RNAcentral|https://rnacentral.org/downloads|10613695|9606
chr1|10613919|URS00008BA48B|lncRNA|RNAcentral|https://rnacentral.org/downloads|10613695|9606
chr1|10617113|URS00008B7285|lncRNA|RNAcentral|https://rnacentral.org/downloads|10616835|9606
chr1|10617116|URS0000943DA6|SRP_RNA|RNAcentral|https://rnacentral.org/downloads|10616836|9606
chr1|10621137|URS00008B2AD5|lncRNA|RNAcentral|https://rnacentral.org/downloads|10620778|9606
chr1|10621137|URS00008BED60|lncRNA|RNAcentral|https://rnacentral.org/downloads|10620778|9606
chr1|10621137|URS00008B2AD5|lncRNA|RNAcentral|https://rnacentral.org/downloads|10620779|9606
chr1|10621137|URS00008BED60|lncRNA|RNAcentral|https://rnacentral.org/downloads|10620779|9606
